age,sex,imd_quintile,year,time_since_quit,p_relapse_1month
21,2,5,2019,6,0.0022478371901355487
21,2,5,2019,7,0.0028514702282058657
21,2,5,2019,8,0.0006186974127893041
21,2,5,2019,9,0.002650681888582085
21,2,5,2019,10,0.0
21,1,1,2011,1,0.027597895773519898
21,1,1,2011,2,0.014765616830304529
21,1,1,2011,3,0.00926649686470149
21,1,1,2011,4,0.0057202720074535085
21,1,1,2011,5,0.004399593286097625
21,1,1,2011,6,0.0021161789319515956
21,1,1,2011,7,0.0026894145038137696
21,1,1,2011,8,0.0005794265080134586
21,1,1,2011,9,0.002498516465950562
21,1,1,2011,10,0.0
21,1,1,2012,1,0.028055102585529124
21,1,1,2012,2,0.015010611431970355
21,1,1,2012,3,0.009419585423109944
21,1,1,2012,4,0.005814340868439016
21,1,1,2012,5,0.004471791988056917
21,1,1,2012,6,0.0021507622251356606
21,1,1,2012,7,0.0027334144042826525
21,1,1,2012,8,0.0005888656538820536
21,1,1,2012,9,0.002539378349832866
21,1,1,2012,10,0.0
21,1,1,2013,1,0.028888491840169284
21,1,1,2013,2,0.015460325280874154
21,1,1,2013,3,0.00970388181457238
21,1,1,2013,4,0.005990921634369317
21,1,1,2013,5,0.004607958544348034
21,1,1,2013,6,0.0022165810465748503
21,1,1,2013,7,0.0028169546823687552
21,1,1,2013,8,0.0006069528759409248
21,1,1,2013,9,0.002617021838745126
21,1,1,2013,10,0.0
21,1,1,2014,1,0.02789182891185804
21,1,1,2014,2,0.014872611803226743
21,1,1,2014,3,0.009319214628325967
21,1,1,2014,4,0.005746917605810475
21,1,1,2014,5,0.004418376166117621
21,1,1,2014,6,0.0021237781467297046
21,1,1,2014,7,0.0026995319476549318
21,1,1,2014,8,0.0005812404488757528
21,1,1,2014,9,0.0025077736515157767
21,1,1,2014,10,0.0
21,1,1,2015,1,0.027944037153504908
21,1,1,2015,2,0.014900770399937535
21,1,1,2015,3,0.009336879443240909
21,1,1,2015,4,0.005757805328933663
21,1,1,2015,5,0.004426743084079421
21,1,1,2015,6,0.0021277952953508983
21,1,1,2015,7,0.00270463981035729
21,1,1,2015,8,0.0005823387563235194
21,1,1,2015,9,0.002512518180854295
21,1,1,2015,10,0.0
21,1,1,2016,1,0.02820504572209015
21,1,1,2016,2,0.015057483516752623
21,1,1,2016,3,0.009440195138458507
21,1,1,2016,4,0.0058236310335231245
21,1,1,2016,5,0.0044779683755458155
21,1,1,2016,6,0.0021529372987801887
21,1,1,2016,7,0.002736430946782331
21,1,1,2016,8,0.0005893167017092527
21,1,1,2016,9,0.0025421026101547506
21,1,1,2016,10,0.0
21,1,1,2017,1,0.027735623185236147
21,1,1,2017,2,0.014813993945145043
21,1,1,2017,3,0.009290832095777968
21,1,1,2017,4,0.005733107432444262
21,1,1,2017,5,0.004408875782806909
21,1,1,2017,6,0.002120178006494444
21,1,1,2017,7,0.0026946416283626373
21,1,1,2017,8,0.0005804406977460985
21,1,1,2017,9,0.0025033275036713265
21,1,1,2017,10,0.0
21,1,1,2018,1,0.028336813993820154
21,1,1,2018,2,0.015104858705449975
21,1,1,2018,3,0.009464296257952198
21,1,1,2018,4,0.005836403900588483
21,1,1,2018,5,0.004487212156065179
21,1,1,2018,6,0.002156915910974777
21,1,1,2018,7,0.0027416341754521456
21,1,1,2018,8,0.0005903229335147975
21,1,1,2018,9,0.0025468909034096487
21,1,1,2018,10,0.0
21,1,1,2019,1,0.02865107301607306
21,1,1,2019,2,0.015259673051717937
21,1,1,2019,3,0.00955818808103892
21,1,1,2019,4,0.005893121372523957
21,1,1,2019,5,0.004530487441720132
21,1,1,2019,6,0.0021774472299661563
21,1,1,2019,7,0.002767816864262196
21,1,1,2019,8,0.0005958932407953421
21,1,1,2019,9,0.0025711872780376233
21,1,1,2019,10,0.0
21,1,2,2011,1,0.027427226940067162
21,1,2,2011,2,0.014592736035775489
21,1,2,2011,3,0.009133785733591027
21,1,2,2011,4,0.005628249415989717
21,1,2,2011,5,0.004325852183591494
21,1,2,2011,6,0.0020782000810060097
21,1,2,2011,7,0.0026419553655754324
21,1,2,2011,8,0.0005685563468152965
21,1,2,2011,9,0.002454176677666897
21,1,2,2011,10,0.0
21,1,2,2012,1,0.027127928779941413
21,1,2,2012,2,0.014424327199124454
21,1,2,2012,3,0.0090260077009644
21,1,2,2012,4,0.005560920864320806
21,1,2,2012,5,0.00427384620568283
21,1,2,2012,6,0.0020530048969925607
21,1,2,2012,7,0.0026099922427743616
21,1,2,2012,8,0.0005616252548727996
21,1,2,2012,9,0.002424464660925718
21,1,2,2012,10,0.0
21,1,2,2013,1,0.02568255841292122
21,1,2,2013,2,0.013603574806892449
21,1,2,2013,3,0.008497531088058397
21,1,2,2013,4,0.005229222737922257
21,1,2,2013,5,0.004017142698975018
21,1,2,2013,6,0.001928199060618141
21,1,2,2013,7,0.002451806001104395
21,1,2,2013,8,0.0005272041751791523
21,1,2,2013,9,0.0022773746224189484
21,1,2,2013,10,0.0
21,1,2,2014,1,0.028250358917169538
21,1,2,2014,2,0.015074485361069812
21,1,2,2014,3,0.009447742047400953
21,1,2,2014,4,0.005826782761876759
21,1,2,2014,5,0.004479917798903332
21,1,2,2014,6,0.0021534528188751345
21,1,2,2014,7,0.0027372250047691393
21,1,2,2014,8,0.0005893745814254947
21,1,2,2014,9,0.0025427976279943643
21,1,2,2014,10,0.0
21,1,2,2015,1,0.027023718276795727
21,1,2,2015,2,0.014384330821229252
21,1,2,2015,3,0.009005987950506888
21,1,2,2015,4,0.005550769645002451
21,1,2,2015,5,0.0042667008592615074
21,1,2,2015,6,0.002050137904536675
21,1,2,2015,7,0.0026061638636590834
21,1,2,2015,8,0.0005609491152845925
21,1,2,2015,9,0.002420964982650653
21,1,2,2015,10,0.0
21,1,2,2016,1,0.026499452497716236
21,1,2,2016,2,0.014096898479820985
21,1,2,2016,3,0.008824032001244375
21,1,2,2016,4,0.005437885123665831
21,1,2,2016,5,0.004179728080938694
21,1,2,2016,6,0.002008185694392206
21,1,2,2016,7,0.002552884446213599
21,1,2,2016,8,0.0005494416746502084
21,1,2,2016,9,0.002371455917679066
21,1,2,2016,10,0.0
21,1,2,2017,1,0.026092862844254494
21,1,2,2017,2,0.013868856116369455
21,1,2,2017,3,0.008678310147632318
21,1,2,2017,4,0.005346946629945393
21,1,2,2017,5,0.004109512987716224
21,1,2,2017,6,0.0019741925513181435
21,1,2,2017,7,0.00250975239951845
21,1,2,2017,8,0.0005400948159700603
21,1,2,2017,9,0.002331363947764453
21,1,2,2017,10,0.0
21,1,2,2018,1,0.027738227182578123
21,1,2,2018,2,0.01477420162714882
21,1,2,2018,3,0.00925420747620409
21,1,2,2018,4,0.005705725285263918
21,1,2,2018,5,0.004386425952720541
21,1,2,2018,6,0.002108209843103115
21,1,2,2018,7,0.002679806963023279
21,1,2,2018,8,0.0005769452601591674
21,1,2,2018,9,0.00248942981471012
21,1,2,2018,10,0.0
21,1,2,2019,1,0.028090563843211958
21,1,2,2019,2,0.014947912569138522
21,1,2,2019,3,0.009359597701348532
21,1,2,2019,4,0.005769403673553719
21,1,2,2019,5,0.00443501670324542
21,1,2,2019,6,0.00213126654865492
21,1,2,2019,7,0.002709209030408055
21,1,2,2019,8,0.0005832013733709784
21,1,2,2019,9,0.002516713980876051
21,1,2,2019,10,0.0
21,1,3,2011,1,0.030375648554907375
21,1,3,2011,2,0.016280558125765676
21,1,3,2011,3,0.01022327845809945
21,1,3,2011,4,0.006312930637508929
21,1,3,2011,5,0.00485594098115838
21,1,3,2011,6,0.0023360728062951086
21,1,3,2011,7,0.0029687543459439025
21,1,3,2011,8,0.0006396997392033033
21,1,3,2011,9,0.0027580657794310515
21,1,3,2011,10,0.0
21,1,3,2012,1,0.030526972256749496
21,1,3,2012,2,0.016360312557938683
21,1,3,2012,3,0.010272621417402927
21,1,3,2012,4,0.006343023483581733
21,1,3,2012,5,0.004878967257289757
21,1,3,2012,6,0.00234704075702441
21,1,3,2012,7,0.002982728976320126
21,1,3,2012,8,0.0006426812865431009
21,1,3,2012,9,0.0027710375353474648
21,1,3,2012,10,0.0
21,1,3,2013,1,0.03298950695978908
21,1,3,2013,2,0.01782939863406907
21,1,3,2013,3,0.011246572923365838
21,1,3,2013,4,0.0069683615243655295
21,1,3,2013,5,0.005367502661275614
21,1,3,2013,6,0.0025888133124183366
21,1,3,2013,7,0.0032877466714098524
21,1,3,2013,8,0.0007102418539340905
21,1,3,2013,9,0.003055093944675069
21,1,3,2013,10,0.0
21,1,3,2014,1,0.030657164243011903
21,1,3,2014,2,0.016523781608134502
21,1,3,2014,3,0.010414142635018275
21,1,3,2014,4,0.006449964014295317
21,1,3,2014,5,0.00496761149394076
21,1,3,2014,6,0.002395567365653717
21,1,3,2014,7,0.0030424284676375812
21,1,3,2014,8,0.0006571804341970466
21,1,3,2014,9,0.0028271028629152095
21,1,3,2014,10,0.0
21,1,3,2015,1,0.028214820542643015
21,1,3,2015,2,0.015217263663202418
21,1,3,2015,3,0.009598190928108985
21,1,3,2015,4,0.0059487702577067925
21,1,3,2015,5,0.0045830008853412485
21,1,3,2015,6,0.0022113951877750226
21,1,3,2015,7,0.002808088974547429
21,1,3,2015,8,0.0006069249469160543
21,1,3,2015,9,0.0026094820877923253
21,1,3,2015,10,0.0
21,1,3,2016,1,0.027408761263213566
21,1,3,2016,2,0.014750741487078223
21,1,3,2016,3,0.009294051385820068
21,1,3,2016,4,0.005755975018637338
21,1,3,2016,5,0.004433173788370159
21,1,3,2016,6,0.00213797550577699
21,1,3,2016,7,0.0027152243713871593
21,1,3,2016,8,0.0005865573315977368
21,1,3,2016,9,0.0025230728345285725
21,1,3,2016,10,0.0
21,1,3,2017,1,0.02739459801010724
21,1,3,2017,2,0.014774447129012658
21,1,3,2017,3,0.009319893692854464
21,1,3,2017,4,0.005776970521973235
21,1,3,2017,5,0.0044508902072818435
21,1,3,2017,6,0.0021478882103956876
21,1,3,2017,7,0.0027273644290025656
21,1,3,2017,8,0.0005895466971920227
21,1,3,2017,9,0.0025344918142348183
21,1,3,2017,10,0.0
21,1,3,2018,1,0.02535900628383081
21,1,3,2018,2,0.013531657544261555
21,1,3,2018,3,0.008488418380774632
21,1,3,2018,4,0.005240051021382919
21,1,3,2018,5,0.004030545132466479
21,1,3,2018,6,0.001939105072176539
21,1,3,2018,7,0.002464205980351686
21,1,3,2018,8,0.000531061604052474
21,1,3,2018,9,0.0022893435705912957
21,1,3,2018,10,0.0
21,1,3,2019,1,0.02561949717137213
21,1,3,2019,2,0.013661270813989601
21,1,3,2019,3,0.008567400540141046
21,1,3,2019,4,0.005287917673970299
21,1,3,2019,5,0.00406711323057618
21,1,3,2019,6,0.001956493117827529
21,1,3,2019,7,0.0024863675708395316
21,1,3,2019,8,0.0005357864488991781
21,1,3,2019,9,0.002309912431257888
21,1,3,2019,10,0.0
21,1,4,2011,1,0.028281855682461998
21,1,4,2011,2,0.015519530978681084
21,1,4,2011,3,0.009899936989444691
21,1,4,2011,4,0.006192922963655811
21,1,4,2011,5,0.004790076373625385
21,1,4,2011,6,0.0023291103295960403
21,1,4,2011,7,0.002951567970684743
21,1,4,2011,8,0.0006429707493347259
21,1,4,2011,9,0.0027446458446472866
21,1,4,2011,10,0.0
21,1,4,2012,1,0.0281546319362439
21,1,4,2012,2,0.015390228597678801
21,1,4,2012,3,0.009793085867908946
21,1,4,2012,4,0.0061136946732540665
21,1,4,2012,5,0.004724722147448124
21,1,4,2012,6,0.002293532852266411
21,1,4,2012,7,0.002907752515672435
21,1,4,2012,8,0.0006323586763140598
21,1,4,2012,9,0.002703513235913113
21,1,4,2012,10,0.0
21,1,4,2013,1,0.029813524381093415
21,1,4,2013,2,0.016488805539507823
21,1,4,2013,3,0.010560261669352311
21,1,4,2013,4,0.006624536803592762
21,1,4,2013,5,0.00512952553795476
21,1,4,2013,6,0.0024990458691381834
21,1,4,2013,7,0.0031653396760341623
21,1,4,2013,8,0.000690823982388733
21,1,4,2013,9,0.0029439181777158874
21,1,4,2013,10,0.0
21,1,4,2014,1,0.025695940053907296
21,1,4,2014,2,0.013825898778076828
21,1,4,2014,3,0.008718165899470831
21,1,4,2014,4,0.00540463138420022
21,1,4,2014,5,0.004164631651527473
21,1,4,2014,6,0.0020105939189896116
21,1,4,2014,7,0.002552703091622477
21,1,4,2014,8,0.0005520983039677407
21,1,4,2014,9,0.002372278980950271
21,1,4,2014,10,0.0
21,1,4,2015,1,0.027235105281182448
21,1,4,2015,2,0.014667413738580937
21,1,4,2015,3,0.009251130536378716
21,1,4,2015,4,0.0057355498638798075
21,1,4,2015,5,0.0044196916160692545
21,1,4,2015,6,0.002133721915269282
21,1,4,2015,7,0.0027090431928344927
21,1,4,2015,8,0.0005858922462483873
21,1,4,2015,9,0.0025175656012311753
21,1,4,2015,10,0.0
21,1,4,2016,1,0.028239843636991946
21,1,4,2016,2,0.015253184274491849
21,1,4,2016,3,0.009631740797197974
21,1,4,2016,4,0.005975613321416717
21,1,4,2016,5,0.004605776593661792
21,1,4,2016,6,0.0022244163247141513
21,1,4,2016,7,0.0028239283703409557
21,1,4,2016,8,0.0006109406428176367
21,1,4,2016,9,0.0026244128268684275
21,1,4,2016,10,0.0
21,1,4,2017,1,0.028349102374347623
21,1,4,2017,2,0.01535068375929538
21,1,4,2017,3,0.009708452444430304
21,1,4,2017,4,0.006030735242179008
21,1,4,2017,5,0.004650714408935497
21,1,4,2017,6,0.002248383553627553
21,1,4,2017,7,0.002853598045169159
21,1,4,2017,8,0.000617990701054727
21,1,4,2017,9,0.0026522180002924722
21,1,4,2017,10,0.0
21,1,4,2018,1,0.026000348687757024
21,1,4,2018,2,0.013832701201492714
21,1,4,2018,3,0.008661089179117787
21,1,4,2018,4,0.005338895463740667
21,1,4,2018,5,0.004104123786907721
21,1,4,2018,6,0.0019723087925317406
21,1,4,2018,7,0.0025071261572282566
21,1,4,2018,8,0.0005397176051165076
21,1,4,2018,9,0.0023289955291088127
21,1,4,2018,10,0.0
21,1,4,2019,1,0.02613862924214616
21,1,4,2019,2,0.013901181931840534
21,1,4,2019,3,0.008702715555948926
21,1,4,2019,4,0.005364077720818594
21,1,4,2019,5,0.004123348308650909
21,1,4,2019,6,0.0019814382390895835
21,1,4,2019,7,0.0025187657641315697
21,1,4,2019,8,0.0005421960807118209
21,1,4,2019,9,0.0023397974256850196
21,1,4,2019,10,0.0
21,1,5,2011,1,0.028877201536565034
21,1,5,2011,2,0.01556279204162403
21,1,5,2011,3,0.009806802158542682
21,1,5,2011,4,0.006072236099451733
21,1,5,2011,5,0.004676017047809178
21,1,5,2011,6,0.002254193481957656
21,1,5,2011,7,0.002863154303497484
21,1,5,2011,8,0.0006182105655386794
21,1,5,2011,9,0.00266043435246488
21,1,5,2011,10,0.0
21,1,5,2012,1,0.028961613650524853
21,1,5,2012,2,0.015603581372396591
21,1,5,2012,3,0.009829929265757209
21,1,5,2012,4,0.0060851956350138625
21,1,5,2012,5,0.004685548764087
21,1,5,2012,6,0.002258376276023988
21,1,5,2012,7,0.0028686045908503655
21,1,5,2012,8,0.0006192735324794807
21,1,5,2012,9,0.002665456616984696
21,1,5,2012,10,0.0
21,1,5,2013,1,0.028851674938635163
21,1,5,2013,2,0.015451231187886383
21,1,5,2013,3,0.009702521511535611
21,1,5,2013,4,0.005992268688018054
21,1,5,2013,5,0.00460970804160199
21,1,5,2013,6,0.0022180781617697765
21,1,5,2013,7,0.0028186381185704157
21,1,5,2013,8,0.0006074971798140094
21,1,5,2013,9,0.0026186528819556187
21,1,5,2013,10,0.0
21,1,5,2014,1,0.028591789907000953
21,1,5,2014,2,0.01529467770891657
21,1,5,2014,3,0.009599875455930662
21,1,5,2014,4,0.005927251299222669
21,1,5,2014,5,0.004559246076865864
21,1,5,2014,6,0.002193439782121165
21,1,5,2014,7,0.0027874405872981844
21,1,5,2014,8,0.0006006860886212939
21,1,5,2014,9,0.0025896340871212065
21,1,5,2014,10,0.0
21,1,5,2015,1,0.02886836019363448
21,1,5,2015,2,0.015478562151409303
21,1,5,2015,3,0.00972756799228991
21,1,5,2015,4,0.006011636335751636
21,1,5,2015,5,0.004625857694761204
21,1,5,2015,6,0.002226979672015461
21,1,5,2015,7,0.0028295748504749696
21,1,5,2015,8,0.000610162449532381
21,1,5,2015,9,0.0026289286315377414
21,1,5,2015,10,0.0
21,1,5,2016,1,0.02809672104067984
21,1,5,2016,2,0.015014093186046296
21,1,5,2016,3,0.009419617369746502
21,1,5,2016,4,0.005814323851697778
21,1,5,2016,5,0.004471917661014846
21,1,5,2016,6,0.002151041045863167
21,1,5,2016,7,0.00273368273315866
21,1,5,2016,8,0.000589004050753128
21,1,5,2016,9,0.0025396530802795914
21,1,5,2016,10,0.0
21,1,5,2017,1,0.028381778196390428
21,1,5,2017,2,0.015174270932751588
21,1,5,2017,3,0.009522923886511103
21,1,5,2017,4,0.0058793948532180895
21,1,5,2017,5,0.00452237131681954
21,1,5,2017,6,0.0021756696634184225
21,1,5,2017,7,0.0027648640970057148
21,1,5,2017,8,0.0005958188529632258
21,1,5,2017,9,0.002568657620977133
21,1,5,2017,10,0.0
21,1,5,2018,1,0.02845843777804935
21,1,5,2018,2,0.015231702691625881
21,1,5,2018,3,0.009566001135041247
21,1,5,2018,4,0.005909406546875995
21,1,5,2018,5,0.00454653833034957
21,1,5,2018,6,0.002188264565504139
21,1,5,2018,7,0.0027805502935025483
21,1,5,2018,8,0.0005994604575928486
21,1,5,2018,9,0.002583328773589355
21,1,5,2018,10,0.0
21,1,5,2019,1,0.028623626042491357
21,1,5,2019,2,0.0153134481683882
21,1,5,2019,3,0.00961569396487838
21,1,5,2019,4,0.005939474861714644
21,1,5,2019,5,0.004569495548849667
21,1,5,2019,6,0.002199169319895944
21,1,5,2019,7,0.0027944523779728225
21,1,5,2019,8,0.0006024215075850492
21,1,5,2019,9,0.002596230604475447
21,1,5,2019,10,0.0
22,2,1,2011,1,0.024356893991483664
22,2,1,2011,2,0.012937061778088843
22,2,1,2011,3,0.008095909679122326
22,2,1,2011,4,0.004989356986003002
22,2,1,2011,5,0.0038352269382542215
22,2,1,2011,6,0.001843020612881885
22,2,1,2011,7,0.0023427838680557533
22,2,1,2011,8,0.0005043492257267301
22,2,1,2011,9,0.002176327230689612
22,2,1,2011,10,0.0
22,2,1,2012,1,0.024685391590905104
22,2,1,2012,2,0.013094123151938475
22,2,1,2012,3,0.008189051823759064
22,2,1,2012,4,0.005044628366842496
22,2,1,2012,5,0.0038770905694016644
22,2,1,2012,6,0.0018626135028153579
22,2,1,2012,7,0.0023678582374244694
22,2,1,2012,8,0.0005096128169370662
22,2,1,2012,9,0.0021995679760872244
22,2,1,2012,10,0.0
22,2,1,2013,1,0.022447752781410757
22,2,1,2013,2,0.011882369090762679
22,2,1,2013,3,0.007427213193489157
22,2,1,2013,4,0.004574397828639776
22,2,1,2013,5,0.0035155451835056084
22,2,1,2013,6,0.0016888804845826
22,2,1,2013,7,0.0021469995963728783
22,2,1,2013,8,0.00046208854163609647
22,2,1,2013,9,0.001994405328747062
22,2,1,2013,10,0.0
22,2,1,2014,1,0.02189626803915523
22,2,1,2014,2,0.011561549261233761
22,2,1,2014,3,0.007218576711064184
22,2,1,2014,4,0.004442612722531991
22,2,1,2014,5,0.0034133140364738246
22,2,1,2014,6,0.0016389723657901367
22,2,1,2014,7,0.0020838085287701036
22,2,1,2014,8,0.0004482856148790848
22,2,1,2014,9,0.0019356266570376146
22,2,1,2014,10,0.0
22,2,1,2015,1,0.023216903336009675
22,2,1,2015,2,0.012246411815609481
22,2,1,2015,3,0.0076364322527630035
22,2,1,2015,4,0.0046941249861066625
22,2,1,2015,5,0.003604607865246634
22,2,1,2015,6,0.001728980682512593
22,2,1,2015,7,0.002198871889510179
22,2,1,2015,8,0.0004725153937822357
22,2,1,2015,9,0.0020423168055215823
22,2,1,2015,10,0.0
22,2,1,2016,1,0.023722759900178025
22,2,1,2016,2,0.01260180387154819
22,2,1,2016,3,0.007887222340477229
22,2,1,2016,4,0.004861151217761539
22,2,1,2016,5,0.0037367649883265353
22,2,1,2016,6,0.0017957470828324773
22,2,1,2016,7,0.002282683404895014
22,2,1,2016,8,0.0004914123383340518
22,2,1,2016,9,0.002120499853682789
22,2,1,2016,10,0.0
22,2,1,2017,1,0.023676926732618786
22,2,1,2017,2,0.012616208406228124
22,2,1,2017,3,0.007908724121003186
22,2,1,2017,4,0.00487982913054974
22,2,1,2017,5,0.00375275153485799
22,2,1,2017,6,0.0018048314278928945
22,2,1,2017,7,0.002293776260360314
22,2,1,2017,8,0.0004941662165853788
22,2,1,2017,9,0.0021309447436321793
22,2,1,2017,10,0.0
22,2,1,2018,1,0.02652799359654401
22,2,1,2018,2,0.014181551546385007
22,2,1,2018,3,0.0089033590976626
22,2,1,2018,4,0.00549904515306221
22,2,1,2018,5,0.004230555939284897
22,2,1,2018,6,0.002035978481765177
22,2,1,2018,7,0.002587108382375969
22,2,1,2018,8,0.0005577077393842389
22,2,1,2018,9,0.0024035879890531575
22,2,1,2018,10,0.0
22,2,1,2019,1,0.027097303020577224
22,2,1,2019,2,0.014464176629323533
22,2,1,2019,3,0.009075425129493553
22,2,1,2019,4,0.005603263773694356
22,2,1,2019,5,0.004310157061690689
22,2,1,2019,6,0.002073814053839329
22,2,1,2019,7,0.0026353356642337955
22,2,1,2019,8,0.0005679860619877131
22,2,1,2019,9,0.002448347777802784
22,2,1,2019,10,0.0
22,2,2,2011,1,0.020235985130977685
22,2,2,2011,2,0.01054656870308468
22,2,2,2011,3,0.006540515824320692
22,2,2,2011,4,0.00400582058683896
22,2,2,2011,5,0.0030718106366575126
22,2,2,2011,6,0.0014698562578195906
22,2,2,2011,7,0.0018704681118805189
22,2,2,2011,8,0.0004010356594513764
22,2,2,2011,9,0.0017369413203178752
22,2,2,2011,10,0.0
22,2,2,2012,1,0.021090463811266336
22,2,2,2012,2,0.011028093600473632
22,2,2,2012,3,0.006848717808476179
22,2,2,2012,4,0.0041983382913037826
22,2,2,2012,5,0.0032205067296233736
22,2,2,2012,6,0.0015418849056219042
22,2,2,2012,7,0.0019618485818388987
22,2,2,2012,8,0.0004208481778779083
22,2,2,2012,9,0.0018218849789917169
22,2,2,2012,10,0.0
22,2,2,2013,1,0.02236378127235228
22,2,2,2013,2,0.011898048822777785
22,2,2,2013,3,0.007461736961424492
22,2,2,2013,4,0.004607760976821695
22,2,2,2013,5,0.0035450571606455705
22,2,2,2013,6,0.0017065535932594411
22,2,2,2013,7,0.002168306734227299
22,2,2,2013,8,0.00046762678888212506
22,2,2,2013,9,0.002014553756682358
22,2,2,2013,10,0.0
22,2,2,2014,1,0.024092947719142832
22,2,2,2014,2,0.012926781061127435
22,2,2,2014,3,0.008140338004708592
22,2,2,2014,4,0.005041147855718742
22,2,2,2014,5,0.0038827743852604124
22,2,2,2014,6,0.0018728098628828516
22,2,2,2014,7,0.00237835498767347
22,2,2,2014,8,0.0005138875061250214
22,2,2,2014,9,0.002210075481941187
22,2,2,2014,10,0.0
22,2,2,2015,1,0.028522315426409928
22,2,2,2015,2,0.015412003161794696
22,2,2,2015,3,0.009729955513441135
22,2,2,2015,4,0.006034020078081959
22,2,2,2015,5,0.00464967069300426
22,2,2,2015,6,0.0022443433850022343
22,2,2,2015,7,0.0028496889645578394
22,2,2,2015,8,0.0006160964959621706
22,2,2,2015,9,0.0026482144398130014
22,2,2,2015,10,0.0
22,2,2,2016,1,0.029138940293607973
22,2,2,2016,2,0.016034156363287977
22,2,2,2016,3,0.010224502630984178
22,2,2,2016,4,0.0063874997021852176
22,2,2,2016,5,0.004936564056456261
22,2,2,2016,6,0.0023956776428243343
22,2,2,2016,7,0.0030376259859572485
22,2,2,2016,8,0.0006601720350289941
22,2,2,2016,9,0.002824160306533874
22,2,2,2016,10,0.0
22,2,2,2017,1,0.02985267664143776
22,2,2,2017,2,0.0165297608029068
22,2,2,2017,3,0.010573338897966189
22,2,2,2017,4,0.006619693494716139
22,2,2,2017,5,0.005120293294066491
22,2,2,2017,6,0.002488541699272595
22,2,2,2017,7,0.0031541785953005386
22,2,2,2017,8,0.0006864714445430353
22,2,2,2017,9,0.0029328912319019906
22,2,2,2017,10,0.0
22,2,2,2018,1,0.030356711476180798
22,2,2,2018,2,0.016764113881854947
22,2,2,2018,3,0.010706054076208504
22,2,2,2018,4,0.006694775647673179
22,2,2,2018,5,0.005175894259846436
22,2,2,2018,6,0.0025133812682733847
22,2,2,2018,7,0.003186372566995388
22,2,2,2018,8,0.0006928980605300783
22,2,2,2018,9,0.002962607698106079
22,2,2,2018,10,0.0
22,2,2,2019,1,0.030225927556697174
22,2,2,2019,2,0.016697452842159732
22,2,2,2019,3,0.01066493228585641
22,2,2,2019,4,0.006669635437196231
22,2,2,2019,5,0.005156621864629951
22,2,2,2019,6,0.0025041599016235594
22,2,2,2019,7,0.003174638474217506
22,2,2,2019,8,0.0006903812428382672
22,2,2,2019,9,0.0029517111382505457
